d_val	e_val	j_val	lambda_val	mu_val1	mu_val2	Julia_sum_lq_nFv5	rootstates_lnL_nFv5	Julia_total_lnLs1_nFv5	Julia_sum_lq_nFv6	rootstates_lnL_nFv6	Julia_total_lnLs1_nFv6	Julia_sum_lq_GFv6	rootstates_lnL_GFv6	Julia_total_lnLs1_GFv6
0.0	0.5	1.0	0.3	1.0	0.0	-3.1544173966080398	-3.2726556584059505	-6.42707305501399	-3.1544173966080398	-3.2726556584059505	-6.42707305501399	-6.330168491422274	-3.302596210523468	-9.632764701945742
0.0	0.5	1.0	0.3	1.0	0.5	-4.466895050527227	-3.307260420213732	-7.7741554707409595	-4.466895050527227	-3.307260420213732	-7.7741554707409595	-6.4649927931661395	-3.3471157170136094	-9.81210851017975
0.0	0.5	1.0	0.3	1.0	1.0	-5.837501605472299	-3.3489758931427303	-9.186477498615028	-5.837501605472299	-3.3489758931427303	-9.186477498615028	-6.985360735365271	-3.391192523814451	-10.376553259179722
0.0	1.0	0.0	0.3	0.0	0.0	-5.473323263807737	-3.395072387551137	-8.868395651358874	-5.473323263807737	-3.395072387551137	-8.868395651358874	-7.823908383124682	-3.266334842319736	-11.090243225444418
0.0	1.0	0.0	0.3	0.0	0.5	-6.3193445132226085	-3.4452402083401426	-9.764584721562752	-6.3193445132226085	-3.4452402083401426	-9.764584721562752	-7.71319093208445	-3.4617320550991586	-11.174922987183608
0.0	1.0	0.0	0.3	0.0	1.0	-7.325311964645964	-3.529840275574622	-10.855152240220587	-7.325311964645964	-3.529840275574622	-10.855152240220587	-7.865693778415169	-3.5291413260287627	-11.394835104443931
0.0	1.0	0.0	0.3	0.5	0.0	-6.375420316291537	-3.358500513844921	-9.733920830136459	-6.375420316291537	-3.358500513844921	-9.733920830136459	-7.020556454312968	-3.2674717827271156	-10.288028237040084
0.0	1.0	0.0	0.3	0.5	0.5	-7.239539420766484	-3.396496489192191	-10.636035909958675	-7.239539420766484	-3.396496489192191	-10.636035909958675	-6.856010995337634	-3.383759519575338	-10.239770514912973
0.0	1.0	0.0	0.3	0.5	1.0	-8.274904997869468	-3.4595045784420098	-11.734409576311478	-8.274904997869468	-3.4595045784420098	-11.734409576311478	-7.146585021533392	-3.4432496319767814	-10.589834653510174
0.0	1.0	0.0	0.3	1.0	0.0	-7.324087244788906	-3.3206510740811113	-10.644738318870017	-7.324087244788906	-3.3206510740811113	-10.644738318870017	-6.8935315896948195	-3.0949754166100054	-9.988507006304825
