20.00	319.78	319.78	2024.29	0.00

0.00	5976.73	6107.81	1366.99	1.00
5976.73	0.00	23.83	5446.70	294.80
6107.81	23.83	0.00	5593.58	294.80
1366.99	5446.70	5593.58	0.00	1997.54
1.00	294.80	294.80	1997.54	0.00

0.00	5954.89	6085.66	1364.05	1.00
5954.89	0.00	23.83	5430.79	269.82
6085.66	23.83	0.00	5576.41	269.82
1364.05	5430.79	5576.41	0.00	1970.90
1.00	269.82	269.82	1970.90	0.00

0.00	5932.89	6063.33	1360.75	1.00
5932.89	0.00	23.85	5414.83	244.84
6063.33	23.85	0.00	5559.16	244.84
1360.75	5414.83	5559.16	0.00	1944.37
1.00	244.84	244.84	1944.37	0.00

0.00	5918.84	6048.96	1361.32	1.00
5918.84	0.00	23.87	5398.81	219.85
6048.96	23.87	0.00	5541.83	219.85
1361.32	5398.81	5541.83	0.00	1917.95
1.00	219.85	219.85	1917.95	0.00

0.00	5908.10	6037.89	1363.34	1.00
5908.10	0.00	23.92	5382.74	194.87
6037.89	23.92	0.00	5524.42	194.87
1363.34	5382.74	5524.42	0.00	1891.64
1.00	194.87	194.87	1891.64	0.00

0.00	5898.09	6027.54	1365.34	1.00
5898.09	0.00	23.97	5366.35	169.89
6027.54	23.97	0.00	5506.70	169.89
1365.34	5366.35	5506.70	0.00	1865.45
1.00	169.89	169.89	1865.45	0.00

0.00	5895.83	6024.98	1370.07	1.00
5895.83	0.00	24.09	5347.64	144.91
6024.98	24.09	0.00	5486.88	144.91
1370.07	5347.64	5486.88	0.00	1839.38
1.00	144.91	144.91	1839.38	0.00

0.00	5893.41	6022.25	1374.60	1.00
5893.41	0.00	24.21	5323.91	119.93
6022.25	24.21	0.00	5467.03	119.93
1374.60	5323.91	5467.03	0.00	1813.42
1.00	119.93	119.93	1813.42	0.00

0.00	5890.83	6019.36	1378.93	1.00
5890.83	0.00	24.35	5299.79	94.95
6019.36	24.35	0.00	5447.16	94.95
1378.93	5299.79	5447.16	0.00	1787.59
1.00	94.95	94.95	1787.59	0.00

0.00	5888.09	6016.31	1383.05	1.00
5888.09	0.00	24.50	5275.61	69.96
6016.31	24.50	0.00	5427.26	69.96
1383.05	5275.61	5427.26	0.00	1761.88
1.00	69.96	69.96	1761.88	0.00

0.00	5886.15	6014.04	1376.98	1.00
5886.15	0.00	24.17	5263.60	44.98
6014.04	24.17	0.00	5420.64	44.98
1376.98	5263.60	5420.64	0.00	1736.31
1.00	44.98	44.98	1736.31	0.00

0.00	5883.75	6011.30	1366.85	1.00
5883.75	0.00	23.88	5251.56	20.00
6011.30	23.88	0.00	5410.38	20.00
1366.85	5251.56	5410.38	0.00	1710.86
1.00	20.00	20.00	1710.86	0.00

0.00	5881.17	6008.38	1352.24	1.00
5881.17	0.00	23.62	5239.52	1.00
6008.38	23.62	0.00	5397.00	1.00
1352.24	5239.52	5397.00	0.00	1685.54
1.00	1.00	1.00	1685.54	0.00

0.00	5880.37	6007.24	1337.18	1.00
5880.37	0.00	23.38	5228.71	1.00
6007.24	23.38	0.00	5384.82	1.00
1337.18	5228.71	5384.82	0.00	1660.36
1.00	1.00	1.00	1660.36	0.00

0.00	5879.69	6006.23	1321.73	1.00
5879.69	0.00	23.17	5217.89	1.00
6006.23	23.17	0.00	5372.61	1.00
1321.73	5217.89	5372.61	0.00	1635.32
1.00	1.00	1.00	1635.32	0.00

0.00	5878.80	6004.99	1305.92	1.00
5878.80	0.00	22.97	5207.07	1.00
6004.99	22.97	0.00	5360.35	1.00
1305.92	5207.07	5360.35	0.00	1610.42
1.00	1.00	1.00	1610.42	0.00

0.00	5877.67	6003.53	1289.73	1.00
5877.67	0.00	22.81	5196.26	1.00
6003.53	22.81	0.00	5348.06	1.00
1289.73	5196.26	5348.06	0.00	1585.66
1.00	1.00	1.00	1585.66	0.00

0.00	5876.76	6002.26	1278.99	1.00
5876.76	0.00	22.89	5186.56	1.00
6002.26	22.89	0.00	5337.10	1.00
1278.99	5186.56	5337.10	0.00	1561.05
1.00	1.00	1.00	1561.05	0.00

0.00	5876.48	6001.59	1281.39	1.00
5876.48	0.00	23.53	5179.32	1.00
6001.59	23.53	0.00	5329.18	1.00
1281.39	5179.32	5329.18	0.00	1536.60
1.00	1.00	1.00	1536.60	0.00

0.00	5851.46	5997.71	1289.60	1.00
5851.46	0.00	5.02	5155.85	1.00
5997.71	5.02	0.00	5324.89	1.00
1289.60	5155.85	5324.89	0.00	1570.57
1.00	1.00	1.00	1570.57	0.00

0.00	5848.52	5994.66	1263.80	1.00
5848.52	0.00	4.91	5126.02	1.00
5994.66	4.91	0.00	5293.03	1.00
1263.80	5126.02	5293.03	0.00	1450.29
1.00	1.00	1.00	1450.29	0.00

0.00	5845.12	5991.13	1238.98	1.00
5845.12	0.00	4.86	5092.81	1.00
5991.13	4.86	0.00	5257.67	1.00
1238.98	5092.81	5257.67	0.00	1378.56
1.00	1.00	1.00	1378.56	0.00

0.00	5892.24	6123.65	1215.20	1.00
5892.24	0.00	4.88	5058.97	1.00
6123.65	4.88	0.00	5221.63	1.00
1215.20	5058.97	5221.63	0.00	1307.25
1.00	1.00	1.00	1307.25	0.00

0.00	5886.50	6111.64	1194.33	1.00
5886.50	0.00	4.97	5024.73	1.00
6111.64	4.97	0.00	5185.25	1.00
1194.33	5024.73	5185.25	0.00	1243.78
1.00	1.00	1.00	1243.78	0.00

0.00	5886.50	6111.64	1194.33	1.00
5886.50	0.00	4.97	5024.73	1.00
6111.64	4.97	0.00	5185.25	1.00
1194.33	5024.73	5185.25	0.00	1243.78
1.00	1.00	1.00	1243.78	0.00

0.00	5886.50	6111.64	1194.33	1.00
5886.50	0.00	4.97	5024.73	1.00
6111.64	4.97	0.00	5185.25	1.00
1194.33	5024.73	5185.25	0.00	1243.78
1.00	1.00	1.00	1243.78	0.00

0.00	5886.50	6111.64	1194.33	1.00
5886.50	0.00	4.97	5024.73	1.00
6111.64	4.97	0.00	5185.25	1.00
1194.33	5024.73	5185.25	0.00	1243.78
1.00	1.00	1.00	1243.78	0.00

0.00	5886.50	6111.64	1194.33	1.00
5886.50	0.00	4.97	5024.73	1.00
6111.64	4.97	0.00	5185.25	1.00
1194.33	5024.73	5185.25	0.00	1243.78
1.00	1.00	1.00	1243.78	0.00

END
